"('July', '2005')",Guidance Scheme for Solid Propelled Vehicle during Atmospheric Phase,Tessy Thomas,"(77, 4)"
"('July', '2005')",Current Trends in Tactical Missile Guidance,"S. Vathsal, A.K. Sarkar","(77, 5)"
"('July', '2005')",3-D Modified Proportional Navigation Guidance Law based on a Total Demand Vector Concept,"P.K. Tiwari, Prashant Vora, S. Srinivasan, R.N. Bhattacharjee","(77, 6)"
"('July', '2005')",Post-flight Analysis and Design Improvement in Command Guidance System for a Short-range Surface-to-air Missile System,"Ajit B. Chaudhary, Anil Kumar D. Uttarkar, Prashant Vora, R. N. Bhattacherjee","(77, 7)"
"('July', '2005')",Adaptive Estimation of Line-of-sight Rate Measurement from a Radio Frequency Seeker,"Anand M. Tapas, V. Srinivasa Rao, N. Prabhakar","(77, 8)"
"('July', '2005')",Target Acceleration Estimation from Radar Position Data using Neural Network,"A.K. Sarkar, S. Vathsal, Suresh Sundaram, S. Mukhopadhay","(77, 9)"
"('July', '2005')",Advances in Active Radar Seeker Technology,Rajatendu Das,"(77, 10)"
"('July', '2005')",Radio Frequency Seeker Modelling and Seeker Filter Design,"Prashant Vora, P.K. Tiwari, R.N. Bhattacharjee, Abhijit Bhattacharyya, M. Jyothi","(77, 11)"
"('July', '2005')","Synthesis, Structural and Electrical Properties of Lanthanum-modified Lead-zirconate-titanate System","Sarabjit Singh, O.P. Thakur, Chandra Prakash","(77, 12)"
"('April', '2005')",Cyclosarin-An Organophosphate Nerve Agent,"G. Krejcova, K. Kuca, L. Sevelova","(78, 0)"
"('April', '2005')",Dynamic Adsorptive Removal of Toxic Chemicals for Purification of Water,"Amit Saxena, Beer Singh, G.K. Prasad, D. Pandey, Priti Malhotra","(78, 1)"
"('April', '2005')",Application of Neural Network in Sheet Metal Bending Process,"K.K. Pathak, Sanjay Panthi, N. Ramakrishnan","(78, 2)"
"('Check', 'Manually')",Maximisation of Expected Target Damage Value,"Kusum Deep, Millie Pant","(78, 3)"
"('April', '2005')",Technology Transfer and Technology Management in Strategic Systems,Prashant Salwan,"(78, 4)"
"('Check', 'Manually')",High-temperature Titanium Alloys,A.K. Gogia,"(78, 5)"
"('April', '2005')",Polymer-matrix Composites for High-temperature Applications,P.D. Mangalgiri,"(78, 6)"
"('April', '2005')",Smart Textiles for Soldier of the Future,"O. Sahin, O. Kayacan, E. Yazgan Bulgun","(78, 7)"
"('Check', 'Manually')",Constrained-layer Dampers for Attenuation of Structural Vibration,"N.R. Manoj, S. Barman, L. Chandrasekhar, B.C. Chakraborty, R. Ramesh, R.M.R. Vishnubhatla","(79, 0)"
"('Check', 'Manually')",Advanced Magnetostrictive Materials for Sonar Applications,"Rajapan Rajapan, P.M. Rajeshwari, V. Rajendran","(79, 1)"
"('Check', 'Manually')",Hydrodynamic Design of Integrated Bulbous Bowlsonar Dome for Naval Ships,"R. Sharma, O.P. Sha","(79, 2)"
"('Check', 'Manually')",Compliant Materials for Drag Reduction of High-speed Submerged Bodies,"N. Bane Jee, P. Jayakumar","(79, 3)"
"('Check', 'Manually')",Materials and Coatings Damage Resulting from Environmental Degradation Aboard Naval Ships,"Edward Lemieux, Keith Lucas, Paul Slebodnick","(79, 4)"
"('Check', 'Manually')",Role of Citrate Ions in the Phosphonate-based Inhibitor System for Mild Steel in Aqueous Chloride Media,"G. Gunasekaran, B.I. Dubey, J. Rangarajan","(79, 5)"
"('Check', 'Manually')",Synthesis of Corrosion-resistant Nanocrystalline Nickle-copper Alloy Coatings by Pulse-plating Technique,"S.K. Ghosh, A.K. Grover, G.K. Dey, A.K. Suri","(79, 6)"
"('Check', 'Manually')",Fouling-release Coatings for Warships,Robert F. Brady,"(79, 7)"
"('Check', 'Manually')",Aluminium Alloy Cast Shell Development for Torpedoes,"Vijaya Singh, Amol A. Gokhale","(79, 8)"
"('Check', 'Manually')",Thermomechanically-controlled Processing for Producing Ship-building Steels,"B. Basu, S.M. Tripathi, V.V. Modak","(79, 9)"
"('October', '2004')",Validation of Comprehensive Helicopter Aeroelastic Analysis with Experimental Data,"Shrinivas R. Bhat, Ranjan Ganguli","(80, 0)"
"('October', '2004')",Free-vibration Characteristics of Laminated Angle-ply Non-circular Cylindrical Shells,"M. Ganapathi, B. P. Patel, S. S. Gupta, K. N. Khatri, C. T. Sambandam, S. N. Giri","(80, 1)"
"('October', '2004')",Magnetoelastic Torsional Vibration of Non-homogeneous Aeolotropic Cylindrical Shell of Viscoelastic Solids,"Surya Narain, H. K. Srivastava","(80, 2)"
"('Check', 'Manually')",Non-reacting Flow Analysis from Combustor Inlet to Outlet using Computational Fluid Dynamics Code,"G. Ananda Reddy, V. Ganesan","(80, 3)"
"('October', '2004')",Critical Ignition Temperature of Fuel-air Explosive,"Qi Zhang, Chun Hua Bai, Hai Yan Dang, Hua Yan","(80, 4)"
"('Check', 'Manually')",Influence of Aluminium on Performance of HTPB-based Aluminised PBXs,"Vinay Prakash, V.K. Phadke, R.K. Sinha, Haridwar Singh","(80, 5)"
"('October', '2004')",Waterproofing Materials for Ammonium Nitrate,R.S. Damse,"(80, 6)"
"('October', '2004')",Low-cost Adsorbents for the Removal of Mercury (11) from Aqueous Solution-A Comparative Study,"Ajay Kumar Meena, G.K. Mishra, Satish Kumar, Chitra Rajagopal, P.N. Nagar","(80, 7)"
"('October', '2004')",Quantitative Risk Assessment in Titanium Sponge Plant,"Prasun K. Roy, Arti Bhatt, Chitra Rajagopal","(80, 8)"
"('Check', 'Manually')","Effect of Ricin on Some Biochemical, Haematological, and Histopathological Variables in Mice","A.O. Prakash, Om Kumar, K. Sugendran, S.C. Pant, R. Vijayaraghavan","(80, 9)"
"('October', '2')",Comparative Assessment of Soil Quality at the Defence Establishments,"Satinder K. Brar, Surekha Parthasarathy, Kshipra Misra","(80, 10)"
"('Check', 'Manually')",Electrooptical Evaluation Techniques of Image Intensifier Tubes-Part I1,"I. J. Bhasin, N. K. Goyal, V. K. Jain","(80, 11)"
"('Check', 'Manually')",PC-based Data Acquisition System for Thermal Conductivity Measurement of Snow,"A.K. Singh, Vrushali Deo, G.C. Pant","(80, 12)"
"('Check', 'Manually')",Dual-frequency Eddy Current Non-destructive Detection of Fatigue Cracks in Compressor Discs of Aero Engines,"B. Sasi, B.P.C. Rao, T. Jayakumar","(80, 13)"
"('Check', 'Manually')",Simulation of Low-velocity Impact Damage in Layered Composites using a Cohesive-based Finite Element Technique,Dhirendra V. Kubair,"(80, 14)"
"('July', '2004')",Computational Examination of Parameters Influencing Practicability of Ram Accelerator,Sunil Bhat,"(81, 0)"
"('July', '2004')",Design of a Six-link Mechanism for a Micro Air Vehicle,"S. Mukherjee, S. Sanghi","(81, 1)"
"('July', '2004')",Estimation of Stability and Control Derivatives of Light Canard Research Aircraft from Flight Data,"N. Shantha Kumar, N. Janardhana Rao","(81, 2)"
"('Check', 'Manually')",Supersonic Jet Interactions in a Plenum Chamber,"K. M. Venugopal, A. Rajkumar, S. Vìjaykant, V. Ramanujachari, G. C. Pant, P. M. Ghanegaonkar","(81, 3)"
"('July', '2004')",Detection of Landmine Signature using SAW-based Polymer-coated Chemical Sensor,"O. K. Kannan, Rashmi Bhalla, J. C. Kapoor, A. T. Nimal, U. Mittal, R.D.S. Yadava","(81, 4)"
"('July', '2004')",Effect of Boundary Conditions on Freezing in Porous Media,Rahul Basu,"(81, 5)"
"('July', '2004')",Calculation of Overall Effective Extinction Cross Section of Several Cold Smoke Infrared Ammunitions,"Jiayin Wang, Jiaming Shi, Bo Xu, Jiachun Wang, Zhongcai Yuan","(81, 6)"
"('July', '2004')",Effect of Additives on Liner Properties of Case-bonded Composite Propellants,"S. B. Navale, S. Sriraman, V. S. Wani, M. V. Manohar, S. D. Kakade","(81, 7)"
"('Check', 'Manually')",Preparation of Gas Separation Membranes and their Evaluation,"R. S. Chauhan, P. Pandey","(81, 8)"
"('July', '2004')",Purification and Biochemical Characterisation of Ricin from Castor Seeds,"Om Kumar, A. B. Nashikkar, R. Jayaraj, R. Vijayaraghavan, A. O. Prakash","(81, 9)"
"('July', '2004')",Numerics of High Performance Computers and Benchmark Evaluation of Distributed Memory Computers,"H. S. Krishna, K. P. Singh","(81, 10)"
"('July', '2004')",Hybrid Genetic-simulated Annealing Algorithm for Optimal Weapon Allocation in Multilayer Defence Scenario,Sanjay Bisht,"(81, 11)"
"('Check', 'Manually')",Simulation of Naval Wargames,"S. C. Jethi, R. K. Jain","(81, 12)"
"('July', '2004')",Statistical Tolerance Limits for Process Capability,S. Rajagopalan,"(81, 13)"
"('July', '2004')",Alternating Current All-electrical Gun Control System in Tanks,"Zang Kemao, Ma Xiaojun, Li Changbing","(81, 14)"
"('July', '2004')",Development of Vibrating Disc Piezoelectric Gyroscope,"A.K. Singh, U.K. Gorain","(81, 15)"
"('Check', 'Manually')",Calibration of 5-hole Probe for Flow Angles from Advanced Technologies Testing Aircraft System Flight Data,"Y. Parameswaran, R.Y. Jategaonkar","(82, 0)"
"('Check', 'Manually')",Elastic-plastic Transition of a Non-homogeneous Thick-walled Circular Cylinder under Internal Pressure,Sanjeev Sharma,"(82, 1)"
"('Check', 'Manually')",Mechanism of Negative Space Charge in Gas Subjected to Corona Discharge,S.S. Pimpale,"(82, 2)"
"('April', '2004')",Penetration of Projectiles in Composite Laminates,"B. P. Patel, S. K. Bhola, M. Ganapathi, D. P. Makhecha","(82, 3)"
"('April', '2004')",Recovery of Ammonium Nitrate and Reusable Acetic Acid from Effluent Generated during HMX Production,"V. D. Raut, R. S. Khopade, M. V. Rajopadhye, V. L. Narasimhan","(82, 4)"
"('April', '2004')",Fingerprint Powder Formulation based on Azure I1 Dye,"G.S. Sodhi, Jasjeet Kaur","(82, 5)"
"('April', '2004')",Biochemical Changes in Lowlanders on Descent to Plains after Prolonged Stay at High Altitude-A Cross-sectional Study,"Som Nath Singh, Radhey Shyam, Praveen Vats, Vijay Kumar Singh, Savita Das, Shashi Bala Singh","(82, 6)"
"('April', '2004')",Development of an Abstract Model for a Non-volatile Static Random Access Memory,"K.T. Oommen Tharakan, A. N. Chandorkar, S.S. S.P. Rao","(82, 7)"
"('April', '2004')",Fault Detection in Systems-A Fuzzy Approach,"Ashok Kumar, Gopa Karmakar","(82, 8)"
"('Check', 'Manually')",Generalised Measures of Useful Directed Divergence and Information Improvement with Applications,"D.S. Hooda, Parmil Kumar","(82, 9)"
"('Check', 'Manually')",Electrooptical Evaluation Techniques of Image Intensifier 'Ibbes - Part I,"I. J. Bhasin, N. K. Goyal, V. K. Jain","(82, 10)"
"('April', '2004')",Fabrication of a Resonant Photoacoustic Cell for Samples Study,"J.C. Kapil, S.K. Joshi, A.K. Rai","(82, 11)"
"('April', '2004')",Improved Passivant-induced Shunt Resistance Model for n-HgCdTe Photoconducting Infrared Detector,"V. Mittal, R. K. Bhan, R. Singh","(82, 12)"
"('April', '2004')",Fluorinated Epoxy Resins-based Sorbent Coating Materials for Quartz Piezoelectric Crystal Detector,"D. C Gupta, P. K. Gutch, G. Lal, K. D. Vyas, D. K. Jaiswal","(82, 13)"
"('April', '2004')",Superconductor Materials-A Revolutionary Value Addition to Space Electronics,Rathindra Nath Biswas,"(82, 14)"
"('April', '2004')",Thermoplastic Epoxide Resin in the Presence of Polyethylene Glycol as Hot-melt Adhesive in Clean Technology,"G.S. Mukherjee, N. Shukla, R.K. Singh, G.N. Mathur","(82, 15)"
"('January', '2004')",Numerical Investigation of the Intake Flow Characteristics for a Ramjet Engine with and without Heat Addition in the Combustion Chamber,"G. Raja Singh Thangadpai, B.S. Subhash Chandran, V. Babu, T. Sundararajan","(83, 0)"
"('Check', 'Manually')",Estimation of Probability Density Function of a Random Variable for Small Samples,V.S. Srinivasan,"(83, 1)"
"('Check', 'Manually')",MHD Flow with Slip Effects and Temperature-dependent Heat Source in a Viscous Incompressible Fluid Confined between a Long Vertical Wavy Wall and a Parallel Flat Wall,"Rajeev Taneja, N.C. Jain","(83, 2)"
"('January', '2004')",Response of a Cracked Cantilever Beam to Free and Forced Vibrations,V. M. Radhakrishnan,"(83, 3)"
"('Check', 'Manually')",Vibration Isolation and Transmissibility Characteristics of Passive Sequential Damper,"M.S. Patil, M.K. Hada, S.Y. Bhave, S.G. Joshi","(83, 4)"
"('Check', 'Manually')",Production of Virus-free Carnation Plants through Heat Therapy,"Manisha Mangal, S.V. Bhardwaj, Anil Handa","(83, 5)"
"('Check', 'Manually')",Rapid Detection of Ricin by Sensitising Carboxylated Latex Particles by Ricin Antibodies,"Om Kumar, G.P. Rai, M.M. Parida, R. Vijayaraghavan","(83, 6)"
"('January', '2004')",Sticky Glues for Rat Control,"D.C. Gupta, R. Prasad, C. Saxena","(83, 7)"
"('January', '2004')",Seismic Applications of Energy Dampers,Shambhu Sinha,"(83, 8)"
"('Check', 'Manually')",Dynamic Model for Flow and Droplet Deposition in Direct Ceramic Ink-jet Printing,"Vijay Soundararajan Mythili, K. Prakasan","(83, 9)"
"('January', '2004')",Transient Performance of Electrical System in a Military Vehicle,Zang Kemao,"(83, 10)"
"('October', '2003')",Advanced Concepts of the Propulsion System for the Futuristic Gun Ammunition,"R.S. Darnse, Amarjit Singh","(84, 0)"
"('Check', 'Manually')",Computation of In-bore Velocity-time and Travel-time profiles from Breech Pressure Measurements,"D. K. Kankane, S. N. Ranade","(84, 1)"
"('October', '2003')",Impulsive Loading of Armour by High Explosive Squash Head Munition,"P.U. Deshpande, V.D. Prabhu, K.V. Prabhakaran","(84, 2)"
"('October', '2003')",Observation of Change in Colour of Combustible Cartridge Cases on Ageing-A Qualitative Tool,"J.R. Peshave, Haridwar Singh","(84, 3)"
"('October', '2003')",Technological Forecasting Applications: Framework and Case Study on Combat Vehicles,"S .N. Mishra, S.G. Deshrnukh, Prem Vrat","(84, 4)"
"('October', '2003')",Underwater Explosion Damage of Ship Hull Panels,"K. Rarnajeyathilagam, C.P. Vendhan","(84, 5)"
"('October', '2003')",Software Process Management,Arundhati Bhattacharyya,"(84, 6)"
"('October', '2003')",Standardisation of a Vapour Generator for Calibration of Environmental Monitoring Instruments,"Parul Rana, G. K. Kannan, Rashrni Bhalla, J. C. Kapoor","(84, 7)"
"('Check', 'Manually')",Breakdown of Acceleration Waves in Radiative Magneto-fluids,Arisudan Rai,"(84, 8)"
"('October', '2003')",Effects of Velocity-slip and Viscosity Variation for Lubrication of Roller Bearings,"R. Raghavendra Rao, K.R. Prasad","(84, 9)"
"('October', '2003')",Expert Fuzzy Model for Avalanche Prediction,Mohan Vizhakat,"(84, 10)"
"('Check', 'Manually')",Performance evaluation of telemetry stations based on site selection (Short Communication),"M. Goswami, B. Sucharita, P. Arya","(85, 0)"
"('July', '2003')",Dependence of Physical Parameters of Compound Semiconductors on Refractive Index,"R.R. Reddy, Y. Nazeer Aharnmed, P. Abdul Azeem, K. Rama Gopal, B. Sasikala Devi, T.V.R. Rao","(85, 1)"
"('July', '2003')",Elements of Clean-room Technology and Contamination Control,"J.C. Kapoor, Meenakshi Gupta","(85, 2)"
"('July', '2003')",Motion State of Fuel within Shell in Projection Acceleration Process,"Qi Zhang, Dachao Lin, Chun Hua Bai","(85, 3)"
"('Jul', 'y')",Agent-oriented Programming in Defence Domain,Sunil Doiphode,"(85, 4)"
"('July', '2003')",Manufacturing Technology of Lead Zirconate Titanate Cylindrical Elements for Passive Transducer Arrays,"P. S. Gaware, O. P. Yadav, H. H. Kumar","(85, 5)"
"('Check', 'Manually')",Mercury Cadmium Telluride Photoconductive Long Wave Infrared Linear Array Detectors,"Risal Singh, Vandna Mittal","(85, 6)"
"('July', '2003')",Prediction of Damping in Three-phase Fibre-reinforced Composites,"Rakesh Chandra, S.P. Singh, K. Gupta","(85, 7)"
"('Check', 'Manually')",Large Deformation II,G.S Sekhon,"(86, 0)"
"('April', '2003')",Energy Absorption Characteristics of Metallic and Composite Shells,"R. Velmurugan, N.K. Gupta","(86, 1)"
"('April', '2003')",Oblique Impact of Projectile on Thin Aluminium Plates,"W.U. Khan, R. Ansari, N.K. Gupta","(86, 2)"
"('Check', 'Manually')",Normal and Oblique Impacts of Hard Projectile on Single and Layered Plates-An Experimental Study,"V. Madhu, T. Balakrishna Bhat, N. K. Gupta","(86, 3)"
"('April', '2003')",Unified Geometrically Nonlinear Formulation of All Higher-order Shear Deformation Theories for Cross-ply Plates,"G. P. Dube, S. Kapuria, P. C. Dumir","(86, 4)"
"('Check', 'Manually')",Stiffness Characteristics of Fibre-reinforced Composite Shaft Embedded with Shape Memory Alloy Wires,"K. Gupta, Sachil Sawhney, S. K. Jain, Ashish K. Darpe","(86, 5)"
"('Check', 'Manually')",Three-dimensional Material and Geometrical Nonlinear Analysis of Adhesively Bonded Single Lap Joint,"S. Narasimhan, P.C. Pandey","(86, 6)"
"('Check', 'Manually')",Propagation of Small Disturbance Waves in a Fluid Flow across the Junctions between Rigid and Compliant Panels,"P. K. Sen, S. Hegde, P. W. Carpenter","(86, 7)"
"('Check', 'Manually')",Simulation of Particle Impact with a Wedge in Dilute Two-phase Flow,"P.S. V.S. Sridhar, Krishnan V. Pagalthivarthi, Sanjeev Sanghi","(86, 8)"
"('Check', 'Manually')",Dynamic Behaviour of Tension Leg Platform under Impulsive Loading,"N. A. Siddiqui, S. Ahmad","(86, 9)"
"('Check', 'Manually')",Dynamic Analysis of Offshore Spar Platforms,"A. K. Jain, A.K. Agarwal","(86, 10)"
"('Check', 'Manually')",Quasi-static Normal Indentation of a Circular Disk Shaped Miniature Specimen by Rigid Hemispherical-headed Punches,"Asif Husain, D. K. Sehgal, R. K. Pandey","(86, 11)"
"('Check', 'Manually')",commemorative !,commemorative !,"(87, 0)"
"('Check', 'Manually')",On the Mass Impact Loading of Ductile Plates,Norman Jones,"(87, 1)"
"('Check', 'Manually')",A Closed-form Solution to Finite Bending of a Compressible Elastic-perfectly Plastic Rectangular Block,"H. Xiao, O.T. Bruhns, A. Meyers","(87, 2)"
"('Check', 'Manually')",Analysis of Axisymmetric Crushing of Frusta,"M.M.A. Khan, H. Abbas, N.K. Gupta","(87, 3)"
"('January', '2003')",Adaptive Meshing for Deep-drawing Process,"Mohd Ahmed, G. S. Sekhon","(87, 4)"
"('Check', 'Manually')",Adaptive Finite-element Analysis of Plastic Deformation of Plates under Projectile Impact,"T. Prakash, G.S. Sekhon, N.K. Gupta","(87, 5)"
"('Check', 'Manually')",Local Damage of Plain and Reinforced Concrete Targets under Impact Load,"U. Khan, N.A. Siddiqui, A. Umar, H. Abbas","(87, 6)"
"('January', '2003')",Finite-element Analysis of Composite Pressure Vessels with Progressive Degradation,Dr Nagesh,"(87, 7)"
"('January', '2003')",Avalanche Initiaition Mechanism - A Finite-element Approach,"S. Senthil, P. Mahajan","(87, 8)"
